caseid,year,age,sex,race
16334,1984,33,Female,Black
16335,1984,22,Male,Black
16336,1984,37,Male,White
16337,1984,31,Female,Black
16338,1984,24,Male,White
16339,1984,56,Female,White
16340,1984,76,Female,White
16341,1984,68,Female,White
16342,1984,63,Female,White
16343,1984,77,Female,White
16344,1984,85,Female,White
16345,1984,82,Female,White
16346,1984,69,Male,White
16347,1984,71,Female,White
16348,1984,37,Female,White
16349,1984,26,Male,Black
16350,1984,25,Female,Black
16351,1984,27,Female,Black
16352,1984,20,Female,Black
16353,1984,35,Male,White
16354,1984,71,Male,White
16355,1984,33,Female,White
16356,1984,60,Male,White
16357,1984,43,Male,White
16358,1984,23,Male,White
16359,1984,54,Female,White
16360,1984,41,Male,White
16361,1984,19,Male,White
16362,1984,43,Female,White
16363,1984,52,Female,White
16364,1984,39,Male,White
16365,1984,28,Female,White
16366,1984,25,Male,White
16367,1984,38,Female,White
16368,1984,23,Female,White
16369,1984,23,Female,White
16370,1984,63,Female,White
16371,1984,21,Female,White
16372,1984,43,Female,White
16373,1984,73,Female,White
16374,1984,40,Female,White
16375,1984,59,Male,White
16376,1984,64,Male,White
16377,1984,71,Female,White
16378,1984,22,Male,White
16379,1984,68,Male,White
16380,1984,53,Female,White
16381,1984,43,Female,White
16382,1984,60,Female,White
16383,1984,41,Female,White
16384,1984,75,Female,White
16385,1984,42,Male,White
16386,1984,75,Female,White
16387,1984,51,Female,White
16388,1984,61,Female,White
16389,1984,61,Female,White
16390,1984,47,Male,White
16391,1984,23,Male,White
16392,1984,60,Male,White
16393,1984,25,Male,White
16394,1984,75,Female,White
16395,1984,36,Female,White
16396,1984,40,Male,White
16397,1984,36,Female,White
16398,1984,24,Male,White
16399,1984,31,Male,White
16400,1984,32,Female,White
16401,1984,59,Female,White
16402,1984,27,Female,White
16403,1984,51,Female,White
16404,1984,28,Female,White
16405,1984,31,Female,White
16406,1984,32,Female,White
16407,1984,26,Female,White
16408,1984,36,Female,White
16409,1984,36,Male,White
16410,1984,23,Female,White
16411,1984,25,Male,White
16412,1984,22,Female,White
16413,1984,42,Female,White
16414,1984,30,Female,White
16415,1984,27,Female,White
16416,1984,47,Male,Black
16417,1984,62,Female,White
16418,1984,43,Female,White
16419,1984,74,Male,White
16420,1984,64,Female,White
16421,1984,44,Male,White
16422,1984,21,Male,White
16423,1984,35,Female,White
16424,1984,34,Female,White
16425,1984,22,Male,White
16426,1984,27,Male,White
16427,1984,74,Female,Black
16428,1984,37,Female,White
16429,1984,38,Female,White
16430,1984,34,Male,White
16431,1984,25,Female,Black
16432,1984,23,Male,White
16433,1984,66,Female,White
16434,1984,72,Female,Black
16435,1984,23,Female,White
16436,1984,39,Female,White
16437,1984,27,Female,White
16438,1984,41,Female,White
16439,1984,37,Male,White
16440,1984,67,Female,White
16441,1984,70,Male,White
16442,1984,24,Female,White
16443,1984,51,Male,White
16444,1984,58,Female,White
16445,1984,74,Male,White
16446,1984,75,Male,White
16447,1984,67,Female,White
16448,1984,47,Female,White
16449,1984,66,Female,White
16450,1984,23,Male,White
16451,1984,27,Female,White
16452,1984,32,Male,White
16453,1984,21,Female,White
16454,1984,20,Female,White
16455,1984,24,Male,White
16456,1984,23,Male,White
16457,1984,23,Male,White
16458,1984,25,Male,White
16459,1984,27,Male,White
16460,1984,45,Male,White
16461,1984,44,Male,White
16462,1984,20,Male,White
16463,1984,43,Female,White
16464,1984,32,Female,White
16465,1984,51,Female,White
16466,1984,32,Male,White
16467,1984,30,Male,White
16468,1984,61,Female,White
16469,1984,81,Male,White
16470,1984,26,Female,White
16471,1984,67,Female,White
16472,1984,48,Female,White
16473,1984,74,Female,Black
16474,1984,25,Female,White
16475,1984,52,Female,Black
16476,1984,30,Female,White
16477,1984,34,Female,White
16478,1984,46,Female,White
16479,1984,44,Male,Other
16480,1984,32,Male,Black
16481,1984,48,Female,White
16482,1984,24,Male,Black
16483,1984,36,Female,White
16484,1984,35,Male,White
16485,1984,24,Female,White
16486,1984,25,Male,White
16487,1984,54,Female,White
16488,1984,34,Male,White
16489,1984,32,Male,White
16490,1984,67,Female,White
16491,1984,56,Female,White
16492,1984,60,Male,White
16493,1984,77,Female,White
16494,1984,25,Male,White
16495,1984,60,Male,White
16496,1984,29,Female,White
16497,1984,25,Female,Other
16498,1984,22,Male,White
16499,1984,34,Female,White
16500,1984,24,Female,White
16501,1984,26,Male,White
16502,1984,52,Female,White
16503,1984,37,Female,White
16504,1984,53,Male,White
16505,1984,21,Female,White
16506,1984,62,Male,White
16507,1984,30,Female,White
16508,1984,32,Female,White
16509,1984,22,Female,White
16510,1984,68,Male,White
16511,1984,68,Female,White
16512,1984,73,Female,White
16513,1984,44,Female,White
16514,1984,31,Female,White
16515,1984,32,Female,White
16516,1984,35,Female,White
16517,1984,65,Male,White
16518,1984,74,Male,Other
16519,1984,24,Female,White
16520,1984,68,Female,White
16521,1984,40,Male,White
16522,1984,23,Female,White
16523,1984,25,Female,White
16524,1984,59,Female,White
16525,1984,25,Female,White
16526,1984,35,Male,White
16527,1984,45,Female,White
16528,1984,60,Female,White
16529,1984,58,Female,White
16530,1984,82,Female,White
16531,1984,65,Male,White
16532,1984,58,Male,White
16533,1984,36,Female,White
16534,1984,66,Female,White
16535,1984,60,Female,White
16536,1984,36,Male,White
16537,1984,54,Female,White
16538,1984,21,Female,White
16539,1984,84,Male,White
16540,1984,52,Male,White
16541,1984,37,Male,White
16542,1984,57,Female,White
16543,1984,63,Female,White
16544,1984,81,Female,White
16545,1984,80,Female,White
16546,1984,89,Male,White
16547,1984,66,Male,White
16548,1984,68,Male,White
16549,1984,82,Female,White
16550,1984,45,Female,White
16551,1984,60,Male,White
16552,1984,35,Male,White
16553,1984,60,Male,White
16554,1984,21,Male,White
16555,1984,35,Female,White
16556,1984,43,Male,White
16557,1984,42,Male,White
16558,1984,37,Female,White
16559,1984,38,Female,White
16560,1984,58,Male,White
16561,1984,32,Female,Other
16562,1984,21,Female,White
16563,1984,58,Female,White
16564,1984,60,Male,White
16565,1984,26,Female,White
16566,1984,34,Female,White
16567,1984,19,Male,White
16568,1984,28,Female,White
16569,1984,58,Male,White
16570,1984,62,Female,White
16571,1984,28,Female,White
16572,1984,40,Female,White
16573,1984,67,Female,White
16574,1984,67,Female,White
16575,1984,66,Male,White
16576,1984,54,Male,White
16577,1984,75,Male,White
16578,1984,57,Female,White
16579,1984,21,Male,White
16580,1984,59,Male,Black
16581,1984,76,Male,White
16582,1984,70,Female,Black
16583,1984,70,Male,White
16584,1984,68,Female,Other
16585,1984,56,Female,Other
16586,1984,40,Male,White
16587,1984,34,Male,White
16588,1984,71,Female,White
16589,1984,26,Male,White
16590,1984,29,Male,White
16591,1984,27,Male,White
16592,1984,32,Female,White
16593,1984,41,Female,White
16594,1984,33,Female,White
16595,1984,41,Male,White
16596,1984,29,Female,White
16597,1984,42,Male,White
16598,1984,54,Female,White
16599,1984,39,Male,White
16600,1984,73,Female,White
16601,1984,61,Female,White
16602,1984,58,Female,White
16603,1984,33,Female,White
16604,1984,45,Female,White
16605,1984,39,Male,White
16606,1984,35,Male,White
16607,1984,49,Male,White
16608,1984,38,Male,White
16609,1984,58,Male,White
16610,1984,48,Female,White
16611,1984,53,Female,White
16612,1984,26,Male,White
16613,1984,68,Female,White
16614,1984,39,Male,White
16615,1984,42,Male,White
16616,1984,33,Female,White
16617,1984,21,Female,White
16618,1984,18,Male,White
16619,1984,34,Female,White
16620,1984,45,Male,White
16621,1984,29,Male,White
16622,1984,33,Female,White
16623,1984,52,Female,White
16624,1984,54,Female,White
16625,1984,44,Female,White
16626,1984,43,Female,White
16627,1984,41,Female,White
16628,1984,39,Male,White
16629,1984,61,Female,White
16630,1984,61,Female,White
16631,1984,32,Female,White
16632,1984,27,Female,White
16633,1984,28,Female,White
16634,1984,33,Female,White
16635,1984,58,Male,White
16636,1984,22,Male,White
16637,1984,72,Male,White
16638,1984,26,Female,White
16639,1984,49,Male,White
16640,1984,22,Female,White
16641,1984,NA,Female,White
16642,1984,83,Female,White
16643,1984,36,Male,White
16644,1984,25,Female,White
16645,1984,66,Female,White
16646,1984,57,Male,White
16647,1984,51,Female,White
16648,1984,42,Male,White
16649,1984,56,Male,White
16650,1984,68,Male,White
16651,1984,81,Female,Black
16652,1984,53,Female,White
16653,1984,44,Female,White
16654,1984,55,Male,White
16655,1984,22,Male,White
16656,1984,22,Female,White
16657,1984,32,Female,White
16658,1984,32,Female,White
16659,1984,37,Male,White
16660,1984,36,Female,White
16661,1984,63,Male,White
16662,1984,75,Female,White
16663,1984,24,Female,White
16664,1984,34,Female,White
16665,1984,59,Male,White
16666,1984,74,Female,White
16667,1984,57,Female,White
16668,1984,28,Female,White
16669,1984,36,Male,White
16670,1984,46,Male,White
16671,1984,54,Male,White
16672,1984,56,Male,White
16673,1984,48,Female,White
16674,1984,48,Female,White
16675,1984,61,Female,White
16676,1984,38,Male,White
16677,1984,36,Female,White
16678,1984,43,Female,White
16679,1984,24,Male,White
16680,1984,34,Male,White
16681,1984,27,Male,White
16682,1984,62,Female,White
16683,1984,67,Female,White
16684,1984,33,Male,White
16685,1984,25,Male,White
16686,1984,55,Male,White
16687,1984,35,Male,White
16688,1984,54,Male,White
16689,1984,56,Male,White
16690,1984,23,Male,White
16691,1984,25,Female,White
16692,1984,28,Male,White
16693,1984,29,Male,White
16694,1984,35,Female,White
16695,1984,27,Male,White
16696,1984,70,Female,White
16697,1984,70,Male,White
16698,1984,34,Female,White
16699,1984,55,Male,White
16700,1984,47,Male,White
16701,1984,66,Female,White
16702,1984,36,Female,White
16703,1984,47,Female,White
16704,1984,23,Male,White
16705,1984,29,Male,White
16706,1984,81,Female,White
16707,1984,34,Female,White
16708,1984,58,Female,White
16709,1984,72,Female,White
16710,1984,27,Female,White
16711,1984,21,Male,White
16712,1984,19,Male,White
16713,1984,58,Male,White
16714,1984,61,Male,White
16715,1984,67,Male,White
16716,1984,66,Male,White
16717,1984,85,Female,White
16718,1984,62,Female,White
16719,1984,41,Male,White
16720,1984,45,Female,White
16721,1984,74,Male,White
16722,1984,50,Female,White
16723,1984,42,Female,White
16724,1984,30,Male,White
16725,1984,40,Female,White
16726,1984,59,Female,White
16727,1984,25,Male,White
16728,1984,76,Female,White
16729,1984,32,Female,White
16730,1984,29,Male,White
16731,1984,53,Female,White
16732,1984,24,Female,White
16733,1984,57,Male,White
16734,1984,60,Male,White
16735,1984,52,Male,White
16736,1984,61,Male,White
16737,1984,72,Female,White
16738,1984,67,Female,White
16739,1984,89,Female,White
16740,1984,23,Female,White
16741,1984,45,Female,Other
16742,1984,60,Male,White
16743,1984,55,Male,White
16744,1984,80,Female,White
16745,1984,27,Female,White
16746,1984,36,Female,White
16747,1984,45,Female,White
16748,1984,79,Female,White
16749,1984,68,Female,White
16750,1984,81,Female,White
16751,1984,41,Female,White
16752,1984,83,Female,White
16753,1984,62,Female,White
16754,1984,80,Female,White
16755,1984,42,Female,White
16756,1984,65,Male,White
16757,1984,55,Female,White
16758,1984,33,Female,White
16759,1984,45,Female,White
16760,1984,49,Female,White
16761,1984,35,Female,White
16762,1984,35,Male,White
16763,1984,42,Female,White
16764,1984,87,Female,White
16765,1984,67,Male,White
16766,1984,26,Female,White
16767,1984,58,Male,White
16768,1984,52,Female,White
16769,1984,19,Female,White
16770,1984,25,Male,White
16771,1984,28,Female,White
16772,1984,51,Male,White
16773,1984,27,Male,White
16774,1984,71,Female,White
16775,1984,23,Female,White
16776,1984,51,Female,White
16777,1984,31,Male,White
16778,1984,25,Female,White
16779,1984,33,Female,White
16780,1984,20,Male,White
16781,1984,21,Female,White
16782,1984,37,Female,White
16783,1984,37,Female,White
16784,1984,31,Male,White
16785,1984,73,Female,White
16786,1984,35,Male,White
16787,1984,23,Male,White
16788,1984,58,Male,White
16789,1984,40,Female,White
16790,1984,23,Female,White
16791,1984,31,Female,White
16792,1984,62,Female,White
16793,1984,74,Female,White
16794,1984,70,Female,White
16795,1984,59,Male,White
16796,1984,53,Male,White
16797,1984,21,Male,White
16798,1984,59,Female,White
16799,1984,64,Male,White
16800,1984,37,Male,White
16801,1984,40,Female,White
16802,1984,34,Female,White
16803,1984,32,Male,White
16804,1984,54,Male,White
16805,1984,23,Female,White
16806,1984,68,Male,White
16807,1984,33,Female,White
16808,1984,24,Male,White
16809,1984,48,Male,White
16810,1984,23,Male,White
16811,1984,41,Male,White
16812,1984,36,Female,White
16813,1984,29,Female,White
16814,1984,52,Male,White
16815,1984,47,Female,White
16816,1984,57,Female,White
16817,1984,71,Female,White
16818,1984,24,Male,White
16819,1984,77,Female,White
16820,1984,24,Male,White
16821,1984,38,Male,White
16822,1984,82,Female,White
16823,1984,78,Female,White
16824,1984,56,Female,Black
16825,1984,84,Female,Black
16826,1984,55,Female,Black
16827,1984,51,Female,Black
16828,1984,28,Female,Black
16829,1984,29,Female,Black
16830,1984,32,Female,White
16831,1984,49,Male,White
16832,1984,81,Female,White
16833,1984,24,Male,White
16834,1984,23,Female,White
16835,1984,27,Female,White
16836,1984,28,Female,White
16837,1984,20,Male,White
16838,1984,19,Male,White
16839,1984,69,Male,Black
16840,1984,31,Female,White
16841,1984,51,Female,Black
16842,1984,23,Female,White
16843,1984,35,Female,Black
16844,1984,49,Male,Black
16845,1984,51,Female,Black
16846,1984,30,Female,Black
16847,1984,20,Female,Black
16848,1984,68,Male,Black
16849,1984,50,Female,White
16850,1984,42,Male,White
16851,1984,36,Female,White
16852,1984,21,Female,White
16853,1984,35,Male,White
16854,1984,47,Female,Black
16855,1984,26,Female,Black
16856,1984,35,Male,White
16857,1984,22,Female,Black
16858,1984,32,Female,Black
16859,1984,43,Male,Black
16860,1984,32,Male,Black
16861,1984,22,Male,Other
16862,1984,48,Female,White
16863,1984,36,Female,Black
16864,1984,28,Female,Black
16865,1984,39,Male,White
16866,1984,23,Female,Black
16867,1984,24,Male,White
16868,1984,27,Male,Black
16869,1984,25,Male,Black
16870,1984,31,Male,Black
16871,1984,31,Male,White
16872,1984,44,Female,White
16873,1984,41,Male,White
16874,1984,42,Male,White
16875,1984,27,Female,White
16876,1984,69,Male,White
16877,1984,43,Male,White
16878,1984,43,Female,White
16879,1984,81,Female,White
16880,1984,32,Female,White
16881,1984,38,Male,White
16882,1984,63,Female,White
16883,1984,49,Male,White
16884,1984,31,Male,White
16885,1984,38,Female,White
16886,1984,41,Female,White
16887,1984,61,Female,White
16888,1984,74,Male,White
16889,1984,60,Female,White
16890,1984,67,Female,White
16891,1984,60,Female,White
16892,1984,34,Female,White
16893,1984,63,Male,White
16894,1984,21,Female,White
16895,1984,55,Male,White
16896,1984,29,Female,Other
16897,1984,58,Female,White
16898,1984,22,Female,Black
16899,1984,70,Female,White
16900,1984,81,Male,White
16901,1984,71,Female,White
16902,1984,58,Male,White
16903,1984,45,Female,White
16904,1984,70,Male,White
16905,1984,36,Female,White
16906,1984,24,Male,White
16907,1984,49,Male,White
16908,1984,61,Female,White
16909,1984,28,Female,White
16910,1984,33,Female,White
16911,1984,63,Female,White
16912,1984,56,Female,White
16913,1984,57,Female,Black
16914,1984,34,Female,White
16915,1984,69,Female,White
16916,1984,40,Female,White
16917,1984,29,Male,White
16918,1984,36,Male,White
16919,1984,76,Male,White
16920,1984,72,Female,White
16921,1984,47,Female,Black
16922,1984,33,Female,White
16923,1984,30,Male,White
16924,1984,36,Female,White
16925,1984,33,Female,White
16926,1984,65,Male,Black
